ID,Age,Overall,Potential,Value,Wage,height,weight,crossing,finishing,heading_accuracy,short_passing,volleys,acceleration,sprint_speed,agility,reactions,balance,dribbling,curve,fk_accuracy,long_passing,ball_control,shot_power,jumping,stamina,strength,long_shots,aggression,interception,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,preferred_foot,weak_foot,skill_move,international_reputation,work_rate,Position_Category,body_type_clean
259377,19,79,88,38000000.0,21000.0,172.0,60.0,77,79,46,78,67.0,78,77,80,74.0,79.0,81,73,60,74,80.0,68,34,70,33,69.0,48,29,79.0,76.0,54.0,60.0,31,48,41.0,9,7,14,6,9,1,4.0,3.0,1.0,1,0,0
205452,29,87,88,73500000.0,250000.0,190.0,85.0,68,40,82,80,34.0,72,91,56,85.0,50.0,64,50,56,78,72.0,77,84,71,90,67.0,92,84,49.0,61.0,40.0,78.0,88,87,84.0,14,15,10,12,8,1,3.0,2.0,2.0,0,2,0
232756,24,84,90,60500000.0,75000.0,185.0,79.0,56,33,83,73,32.0,80,90,74,84.0,71.0,61,38,40,65,66.0,56,83,73,84,45.0,83,85,37.0,48.0,27.0,81.0,86,89,82.0,10,13,10,11,7,1,4.0,2.0,2.0,6,2,1
243585,20,70,84,3400000.0,13000.0,189.0,78.0,11,5,11,45,7.0,49,43,54,65.0,42.0,12,14,12,51,20.0,54,79,16,50,5.0,16,9,8.0,60.0,15.0,38.0,16,12,11.0,70,68,72,67,72,1,2.0,1.0,1.0,8,3,0
245637,20,75,85,12500000.0,25000.0,182.0,83.0,52,77,73,66,68.0,76,78,77,72.0,81.0,80,56,45,51,76.0,74,76,66,73,69.0,35,12,76.0,62.0,68.0,71.0,17,26,17.0,6,10,14,10,10,0,5.0,4.0,1.0,8,1,1
259307,19,75,85,11500000.0,24000.0,179.0,74.0,77,44,57,71,52.0,85,88,72,70.0,75.0,71,73,36,62,72.0,60,68,82,65,46.0,74,66,69.0,64.0,45.0,72.0,65,71,72.0,10,6,14,8,11,1,3.0,3.0,1.0,0,2,0
269761,24,84,89,64500000.0,78000.0,178.0,84.0,74,86,72,83,83.0,81,85,81,81.0,77.0,88,77,90,77,85.0,90,66,78,79,85.0,58,27,84.0,81.0,89.0,84.0,22,28,17.0,5,12,6,12,14,1,4.0,5.0,1.0,1,1,1
237692,22,85,92,109500000.0,180000.0,171.0,69.0,76,80,47,85,59.0,86,78,91,83.0,91.0,87,73,68,81,91.0,82,49,83,47,77.0,64,59,82.0,85.0,64.0,84.0,58,59,47.0,8,15,6,10,13,0,3.0,4.0,3.0,0,1,0
241096,22,84,90,62500000.0,75000.0,181.0,79.0,78,69,70,84,68.0,78,83,81,82.0,83.0,75,75,81,81,83.0,79,65,85,81,81.0,84,81,75.0,78.0,64.0,84.0,81,81,75.0,13,9,8,7,7,1,4.0,3.0,1.0,6,0,3
242444,22,83,89,59000000.0,71000.0,181.0,72.0,77,79,69,83,83.0,83,82,88,81.0,84.0,88,83,67,76,87.0,80,76,75,62,81.0,68,40,84.0,85.0,68.0,85.0,30,42,35.0,13,12,14,13,14,1,4.0,5.0,2.0,8,1,3
244621,27,76,77,9000000.0,55000.0,190.0,83.0,51,78,70,71,73.0,66,75,66,75.0,44.0,73,65,48,47,77.0,83,52,69,83,68.0,81,41,77.0,65.0,71.0,80.0,44,33,25.0,15,13,13,7,6,0,3.0,3.0,2.0,2,1,1
245152,21,75,84,12500000.0,9000.0,182.0,69.0,60,79,78,70,63.0,75,74,72,63.0,70.0,72,64,50,66,72.0,77,82,75,84,70.0,78,51,75.0,73.0,81.0,67.0,55,49,32.0,6,14,12,6,10,0,3.0,2.0,1.0,8,1,1
248243,19,79,89,38000000.0,78000.0,182.0,68.0,70,62,64,84,59.0,75,76,81,79.0,78.0,80,72,59,81,83.0,73,70,81,78,69.0,78,77,73.0,77.0,62.0,82.0,75,80,79.0,12,6,8,12,12,0,3.0,4.0,3.0,0,0,0
258906,18,69,85,3600000.0,8000.0,170.0,71.0,53,66,62,68,54.0,88,85,86,65.0,78.0,77,52,46,64,73.0,70,64,64,67,64.0,53,25,64.0,59.0,63.0,67.0,37,21,19.0,11,9,10,10,13,1,3.0,3.0,1.0,8,1,2
224293,25,83,86,47500000.0,105000.0,180.0,80.0,80,65,53,88,82.0,63,54,68,80.0,72.0,75,85,81,88,82.0,85,66,79,67,82.0,84,80,62.0,87.0,76.0,86.0,78,79,77.0,16,12,10,8,10,1,4.0,3.0,2.0,3,0,1
234396,21,84,89,60500000.0,59000.0,185.0,77.0,85,64,72,82,59.0,96,93,86,84.0,84.0,87,72,44,67,84.0,74,78,81,75,63.0,77,78,77.0,77.0,60.0,78.0,76,77,71.0,11,11,6,5,14,0,4.0,4.0,3.0,1,2,3
251566,21,78,88,31500000.0,56000.0,178.0,75.0,73,76,72,71,61.0,88,86,82,77.0,79.0,82,72,65,50,79.0,70,55,78,61,65.0,77,37,76.0,74.0,60.0,75.0,44,44,43.0,10,6,7,6,6,1,3.0,4.0,1.0,0,0,0
256287,19,75,85,12000000.0,9000.0,171.0,69.0,64,69,63,73,71.0,91,82,90,72.0,91.0,83,69,49,72,80.0,82,57,73,69,70.0,72,29,75.0,69.0,74.0,80.0,33,43,37.0,6,13,6,6,13,1,3.0,4.0,1.0,1,1,2
188545,33,91,91,84000000.0,420000.0,185.0,81.0,71,94,91,84,89.0,76,75,77,93.0,82.0,85,79,85,70,89.0,91,85,76,87,84.0,81,49,94.0,81.0,90.0,88.0,35,42,19.0,15,6,12,8,10,1,4.0,4.0,5.0,2,1,3
245371,21,76,87,17000000.0,7000.0,171.0,62.0,64,71,39,74,73.0,90,81,92,72.0,93.0,82,83,65,68,79.0,75,56,74,55,72.0,64,58,68.0,72.0,77.0,81.0,47,57,53.0,12,8,9,8,10,1,4.0,4.0,1.0,1,0,1
210514,28,88,88,82500000.0,250000.0,182.0,74.0,88,69,72,88,62.0,86,84,79,85.0,78.0,86,87,69,79,87.0,80,72,91,62,79.0,76,82,81.0,85.0,52.0,86.0,81,84,80.0,6,9,15,14,14,1,4.0,4.0,3.0,2,2,3
229237,26,81,82,26500000.0,120000.0,187.0,91.0,55,38,78,80,42.0,75,79,69,82.0,67.0,73,54,59,80,76.0,75,84,71,82,48.0,76,82,37.0,65.0,40.0,78.0,83,84,82.0,10,9,13,6,9,1,4.0,2.0,2.0,8,2,2
229980,25,77,82,0.0,0.0,191.0,70.0,41,43,80,73,31.0,66,58,75,76.0,51.0,60,62,37,76,68.0,55,84,78,78,35.0,75,77,56.0,65.0,48.0,75.0,77,78,76.0,9,10,5,5,13,1,3.0,2.0,1.0,6,2,1
235805,24,84,87,57500000.0,140000.0,175.0,70.0,75,80,50,78,80.0,91,91,88,86.0,81.0,89,78,62,72,82.0,86,53,85,70,84.0,69,30,84.0,77.0,62.0,81.0,65,44,44.0,6,7,8,9,7,1,4.0,4.0,3.0,2,1,1
241464,25,83,89,50500000.0,43000.0,191.0,80.0,55,28,85,80,41.0,70,76,68,80.0,52.0,64,45,28,76,79.0,58,80,80,82,40.0,79,83,42.0,67.0,42.0,73.0,84,85,83.0,11,13,13,13,9,0,3.0,2.0,2.0,6,2,0
241637,22,83,89,53500000.0,145000.0,187.0,81.0,68,67,74,86,50.0,75,72,73,83.0,70.0,78,76,53,84,80.0,78,74,83,81,75.0,80,84,75.0,83.0,55.0,83.0,81,81,78.0,9,8,12,12,7,1,3.0,3.0,2.0,6,0,0
251810,20,76,85,16500000.0,13000.0,180.0,78.0,35,77,72,72,63.0,79,83,63,74.0,84.0,66,49,44,53,75.0,77,91,67,91,63.0,70,26,78.0,52.0,66.0,76.0,28,23,24.0,10,11,15,8,13,1,4.0,3.0,1.0,7,1,2
256725,19,74,86,10000000.0,41000.0,170.0,66.0,60,73,43,73,61.0,80,77,82,71.0,86.0,76,65,53,66,78.0,66,59,67,48,65.0,42,39,75.0,71.0,49.0,73.0,49,49,32.0,14,5,8,10,10,1,4.0,3.0,1.0,2,0,0
212626,27,71,72,2200000.0,20000.0,195.0,84.0,40,71,77,63,74.0,69,75,65,71.0,61.0,69,65,40,44,65.0,75,71,66,77,65.0,84,29,73.0,57.0,69.0,64.0,33,39,20.0,12,11,7,11,14,1,3.0,3.0,1.0,2,1,0
231677,24,81,85,37500000.0,120000.0,186.0,70.0,74,80,68,76,73.0,83,90,82,81.0,74.0,84,82,76,71,81.0,92,74,72,71,78.0,69,39,79.0,76.0,85.0,75.0,40,38,33.0,11,6,15,7,14,1,3.0,5.0,3.0,8,1,3
233096,26,82,84,34500000.0,73000.0,188.0,80.0,77,67,84,76,38.0,78,87,69,82.0,60.0,72,69,35,71,75.0,68,90,92,89,54.0,83,78,74.0,59.0,48.0,74.0,76,79,77.0,10,10,7,13,14,1,3.0,2.0,3.0,2,2,1
236610,22,78,86,32000000.0,41000.0,182.0,72.0,48,79,76,68,72.0,83,87,79,70.0,79.0,77,69,44,46,75.0,84,79,75,85,66.0,57,31,81.0,58.0,65.0,72.0,40,36,30.0,13,8,10,7,9,1,3.0,3.0,2.0,2,1,1
251470,21,78,88,32000000.0,49000.0,192.0,79.0,74,78,75,77,76.0,73,77,78,76.0,64.0,83,73,72,77,83.0,77,69,83,75,74.0,57,61,77.0,79.0,67.0,79.0,45,61,57.0,11,8,14,8,8,0,4.0,4.0,1.0,0,1,0
256781,19,73,83,6500000.0,11000.0,184.0,83.0,76,46,57,69,32.0,75,77,72,68.0,71.0,68,52,53,61,69.0,53,63,60,60,38.0,67,70,64.0,57.0,49.0,62.0,68,76,74.0,7,11,12,9,13,0,3.0,2.0,1.0,8,2,1
231478,24,86,90,98500000.0,110000.0,174.0,72.0,58,88,84,76,90.0,86,80,86,89.0,89.0,84,78,54,73,86.0,80,89,80,84,76.0,90,45,86.0,80.0,74.0,86.0,55,31,44.0,11,8,8,8,13,1,4.0,4.0,3.0,2,1,3
234569,22,77,85,22500000.0,11000.0,184.0,74.0,41,35,67,76,36.0,55,60,71,73.0,65.0,64,44,32,73,71.0,65,60,81,71,43.0,78,83,61.0,66.0,38.0,76.0,78,80,77.0,6,14,14,10,14,1,2.0,2.0,1.0,6,0,0
242578,21,77,85,22000000.0,31000.0,194.0,75.0,48,38,78,78,31.0,54,66,42,76.0,35.0,58,56,34,77,67.0,70,78,64,84,47.0,69,78,47.0,68.0,46.0,75.0,78,78,74.0,8,7,5,15,8,0,3.0,2.0,2.0,6,2,1
255009,20,75,86,12500000.0,11000.0,182.0,70.0,74,68,55,78,62.0,84,69,76,71.0,69.0,76,75,75,78,77.0,75,49,70,67,70.0,68,64,73.0,78.0,56.0,77.0,66,66,63.0,9,12,10,6,7,0,5.0,3.0,1.0,8,0,1
255654,22,78,85,26500000.0,47000.0,184.0,69.0,70,43,75,78,44.0,77,83,69,77.0,69.0,64,65,44,65,74.0,66,76,72,75,51.0,77,77,60.0,59.0,49.0,77.0,78,82,78.0,12,5,13,9,11,1,3.0,2.0,1.0,6,2,0
256516,19,75,87,13500000.0,14000.0,181.0,67.0,73,75,68,72,52.0,90,92,88,68.0,74.0,80,64,57,59,74.0,69,66,68,61,66.0,36,40,65.0,59.0,62.0,69.0,36,20,18.0,9,13,12,12,14,1,5.0,4.0,1.0,8,0,0
257057,20,75,85,11500000.0,23000.0,195.0,76.0,61,57,67,76,51.0,68,78,63,72.0,50.0,73,58,42,74,75.0,72,67,75,80,58.0,71,72,65.0,70.0,40.0,70.0,69,75,75.0,7,12,12,9,10,1,4.0,3.0,1.0,8,0,0
260908,18,71,84,4200000.0,2000.0,176.0,71.0,70,44,62,66,52.0,85,82,82,68.0,80.0,69,54,42,56,67.0,52,64,87,63,50.0,71,60,59.0,65.0,46.0,63.0,63,63,66.0,8,13,10,13,13,0,3.0,3.0,1.0,2,2,1
263620,18,66,85,2100000.0,4000.0,181.0,75.0,40,36,58,72,36.0,70,66,70,63.0,63.0,67,60,50,63,72.0,59,59,64,65,36.0,66,58,40.0,60.0,51.0,69.0,60,66,68.0,7,7,5,11,13,1,3.0,3.0,1.0,6,0,1
200104,29,89,89,101000000.0,240000.0,183.0,78.0,83,91,68,83,79.0,85,90,85,91.0,76.0,86,85,74,74,84.0,88,60,88,64,89.0,62,39,91.0,82.0,73.0,89.0,47,34,33.0,11,13,13,6,10,1,5.0,4.0,4.0,2,1,3
220031,26,70,73,2100000.0,17000.0,191.0,77.0,40,70,74,69,71.0,54,54,55,70.0,54.0,67,42,33,55,73.0,77,77,69,79,58.0,77,28,71.0,66.0,65.0,68.0,32,29,20.0,13,11,12,13,13,1,3.0,3.0,1.0,8,1,0
229391,26,81,83,28500000.0,66000.0,190.0,85.0,59,62,79,76,54.0,55,63,60,77.0,44.0,74,61,45,78,75.0,76,81,87,90,64.0,89,80,67.0,71.0,56.0,82.0,83,84,83.0,14,10,8,7,7,1,4.0,2.0,1.0,6,0,1
233419,25,83,86,48000000.0,180000.0,176.0,68.0,79,77,45,76,72.0,90,91,88,83.0,79.0,87,81,79,74,84.0,83,74,86,65,79.0,76,55,82.0,77.0,78.0,80.0,47,54,38.0,8,7,13,8,14,0,4.0,4.0,2.0,0,1,0
234378,23,84,87,52000000.0,83000.0,185.0,80.0,55,61,72,83,50.0,68,74,55,81.0,67.0,78,58,58,84,79.0,74,74,90,79,65.0,84,85,58.0,79.0,71.0,83.0,82,84,80.0,8,11,14,5,9,1,3.0,2.0,1.0,6,0,1
251954,20,69,78,3100000.0,13000.0,174.0,64.0,64,65,41,63,51.0,88,88,87,64.0,82.0,72,60,61,47,71.0,66,35,67,50,64.0,34,17,65.0,60.0,62.0,64.0,21,24,26.0,9,9,15,11,10,1,4.0,3.0,1.0,1,0,0
258683,21,76,86,17000000.0,20000.0,187.0,75.0,71,68,58,80,61.0,77,75,73,71.0,70.0,79,72,63,79,81.0,80,68,73,70,76.0,71,70,68.0,78.0,59.0,71.0,69,71,67.0,10,10,8,11,14,0,3.0,3.0,1.0,2,0,0
260815,19,72,83,4800000.0,9000.0,181.0,75.0,71,38,65,68,35.0,78,76,73,68.0,67.0,68,58,40,56,69.0,56,67,72,66,45.0,66,66,55.0,45.0,50.0,62.0,68,70,69.0,10,7,7,10,9,1,3.0,2.0,1.0,2,2,0
264453,21,71,85,4300000.0,17000.0,193.0,89.0,58,37,72,64,47.0,72,89,56,67.0,49.0,61,37,34,68,63.0,48,66,66,83,51.0,70,70,48.0,46.0,39.0,67.0,66,71,73.0,7,13,13,11,7,0,3.0,3.0,1.0,2,2,1
192119,30,90,91,90000000.0,250000.0,199.0,96.0,14,14,13,33,12.0,42,52,63,84.0,45.0,13,19,20,35,23.0,56,68,38,70,17.0,23,15,13.0,44.0,27.0,66.0,20,18,16.0,84,89,75,89,90,0,3.0,1.0,4.0,8,3,3
215716,27,79,79,19000000.0,70000.0,189.0,90.0,29,81,81,71,78.0,62,68,65,79.0,64.0,68,51,52,53,77.0,84,86,79,92,70.0,89,14,85.0,70.0,74.0,75.0,25,24,13.0,15,12,6,7,13,1,4.0,3.0,1.0,2,1,2
221363,25,79,84,25500000.0,105000.0,184.0,74.0,65,75,69,80,80.0,67,67,72,76.0,69.0,75,78,65,77,84.0,82,70,69,72,78.0,76,73,78.0,79.0,61.0,84.0,70,72,71.0,7,12,8,10,14,1,3.0,3.0,3.0,2,0,3
231447,23,79,84,27000000.0,47000.0,178.0,77.0,71,78,69,75,75.0,92,86,86,80.0,84.0,84,76,61,64,83.0,85,77,78,74,72.0,62,31,79.0,77.0,74.0,77.0,29,33,35.0,7,9,9,10,14,1,4.0,4.0,2.0,8,1,1
243812,21,81,88,52500000.0,130000.0,174.0,64.0,74,80,62,77,67.0,88,88,87,78.0,85.0,84,80,73,64,83.0,73,74,81,52,74.0,54,21,79.0,73.0,78.0,82.0,25,36,32.0,9,8,12,8,5,1,4.0,4.0,1.0,8,1,0
247361,21,75,82,11500000.0,26000.0,176.0,66.0,64,65,37,72,59.0,83,80,85,71.0,83.0,80,67,67,65,77.0,68,75,92,50,67.0,54,52,75.0,76.0,63.0,70.0,59,60,46.0,12,13,7,7,13,1,3.0,3.0,1.0,0,0,0
248695,21,79,86,33000000.0,67000.0,190.0,76.0,39,29,74,70,40.0,69,80,61,76.0,58.0,61,39,38,66,67.0,48,78,67,80,37.0,79,84,42.0,47.0,48.0,70.0,79,82,80.0,14,12,9,14,6,1,3.0,2.0,1.0,6,2,0
253002,22,79,86,36000000.0,37000.0,172.0,69.0,54,80,69,78,76.0,85,77,77,78.0,86.0,80,69,60,58,83.0,77,60,65,54,75.0,59,18,81.0,76.0,76.0,77.0,24,23,21.0,13,14,7,7,9,1,5.0,4.0,2.0,1,1,1
256268,20,75,83,12500000.0,64000.0,191.0,75.0,40,77,69,65,64.0,69,84,68,73.0,63.0,78,53,36,47,76.0,80,62,69,83,61.0,67,20,76.0,58.0,74.0,72.0,23,33,23.0,9,7,15,8,9,1,3.0,3.0,1.0,7,1,1
267680,18,67,86,2600000.0,2000.0,177.0,73.0,57,63,42,67,64.0,84,80,86,65.0,86.0,73,70,71,63,68.0,77,52,53,51,73.0,48,35,56.0,57.0,64.0,68.0,30,38,34.0,13,7,7,7,5,0,4.0,4.0,1.0,2,0,1
190871,30,89,89,99500000.0,200000.0,175.0,68.0,83,83,63,85,86.0,88,86,93,88.0,82.0,95,88,87,81,94.0,79,62,79,52,81.0,63,37,86.0,90.0,91.0,93.0,35,32,29.0,9,9,15,15,11,1,5.0,5.0,5.0,2,1,3
224232,25,86,89,89500000.0,110000.0,175.0,68.0,79,73,53,86,80.0,80,78,90,88.0,90.0,80,79,67,85,87.0,77,78,94,73,79.0,84,83,81.0,86.0,73.0,86.0,79,79,81.0,11,5,13,14,11,1,3.0,3.0,3.0,0,0,1
231416,24,74,77,6000000.0,22000.0,187.0,77.0,66,71,55,68,66.0,82,83,77,74.0,71.0,80,68,65,60,77.0,81,68,64,68,70.0,28,26,68.0,67.0,75.0,72.0,31,29,24.0,9,7,14,11,12,0,3.0,4.0,2.0,7,0,0
232656,24,85,90,76000000.0,82000.0,184.0,81.0,84,69,74,79,66.0,92,94,78,85.0,76.0,83,69,64,68,79.0,83,68,90,81,72.0,82,78,80.0,73.0,50.0,80.0,74,81,80.0,12,10,7,7,7,0,3.0,3.0,3.0,2,2,3
239231,23,81,85,34500000.0,90000.0,173.0,66.0,81,68,57,79,55.0,78,74,78,82.0,83.0,81,78,57,79,80.0,73,77,88,66,65.0,76,77,77.0,78.0,59.0,77.0,79,80,77.0,13,7,9,10,11,0,3.0,3.0,1.0,0,2,1
239807,22,78,87,31500000.0,30000.0,178.0,74.0,67,73,61,82,68.0,80,78,74,76.0,74.0,80,68,65,77,85.0,75,71,77,63,65.0,72,60,74.0,80.0,64.0,74.0,65,69,68.0,5,10,8,11,10,1,4.0,3.0,1.0,8,0,1
241852,22,84,88,61500000.0,70000.0,171.0,67.0,76,80,28,80,67.0,95,92,92,76.0,93.0,88,71,42,73,85.0,73,62,82,44,64.0,67,48,79.0,77.0,48.0,75.0,48,35,46.0,8,9,8,8,14,0,3.0,4.0,2.0,1,0,1
244603,20,68,83,2700000.0,5000.0,187.0,74.0,57,28,68,73,39.0,72,78,68,63.0,61.0,59,49,31,72,64.0,47,76,68,71,54.0,68,63,57.0,48.0,41.0,65.0,64,70,68.0,13,14,15,10,10,1,3.0,2.0,1.0,0,2,0
247246,21,78,85,28500000.0,32000.0,192.0,81.0,68,73,76,79,55.0,75,74,71,78.0,69.0,78,72,56,78,79.0,74,74,79,80,69.0,70,76,77.0,77.0,59.0,78.0,76,76,72.0,7,9,14,11,9,1,3.0,3.0,1.0,0,0,1
252961,20,73,85,7000000.0,13000.0,191.0,85.0,37,32,78,70,37.0,55,67,55,67.0,58.0,64,41,31,67,67.0,57,77,69,79,25.0,75,71,36.0,53.0,42.0,65.0,73,75,69.0,6,14,9,8,7,1,3.0,2.0,1.0,3,2,1
253163,23,83,89,52000000.0,135000.0,192.0,91.0,58,56,85,76,38.0,68,84,56,81.0,55.0,55,47,45,66,66.0,61,87,74,86,35.0,84,81,56.0,59.0,43.0,76.0,82,84,84.0,11,14,9,11,8,1,3.0,2.0,1.0,6,2,1
254566,21,76,85,17000000.0,30000.0,182.0,77.0,69,65,44,75,48.0,85,85,82,74.0,76.0,80,54,50,63,74.0,75,75,83,72,65.0,60,46,75.0,71.0,52.0,68.0,53,46,45.0,12,13,9,14,13,1,4.0,4.0,1.0,2,0,1
261360,17,64,84,1500000.0,500.0,188.0,75.0,31,18,64,67,23.0,67,76,67,53.0,63.0,65,25,28,62,66.0,53,77,65,74,50.0,68,57,44.0,59.0,26.0,60.0,58,65,63.0,12,11,11,14,6,1,3.0,2.0,1.0,6,2,0
242019,26,71,74,2500000.0,9000.0,179.0,70.0,49,73,67,66,58.0,74,78,69,64.0,72.0,70,56,47,56,73.0,75,71,73,79,69.0,45,19,70.0,60.0,66.0,63.0,19,35,31.0,9,13,11,13,11,1,3.0,3.0,1.0,6,1,1
246923,21,75,85,12500000.0,47000.0,180.0,72.0,68,76,56,76,59.0,76,75,80,77.0,85.0,79,70,54,69,77.0,79,77,79,77,73.0,68,69,75.0,73.0,53.0,76.0,64,73,64.0,14,9,8,6,12,1,4.0,3.0,1.0,2,0,1
262842,19,70,86,4099999.9999999995,500.0,172.0,68.0,67,58,49,73,67.0,77,72,76,63.0,75.0,80,64,69,70,79.0,71,60,73,56,72.0,64,57,55.0,73.0,63.0,77.0,58,58,57.0,7,5,7,10,6,1,4.0,3.0,1.0,8,0,1
208722,30,89,89,101000000.0,155000.0,174.0,69.0,78,85,84,84,75.0,91,90,93,91.0,88.0,88,77,64,71,86.0,83,87,85,72,78.0,75,35,90.0,84.0,75.0,84.0,42,42,38.0,10,10,15,7,14,1,4.0,4.0,4.0,8,1,3
224389,25,75,78,7500000.0,22000.0,175.0,68.0,65,71,64,75,73.0,86,79,82,73.0,84.0,77,75,71,69,75.0,75,72,75,65,75.0,66,38,72.0,74.0,65.0,67.0,28,15,16.0,16,7,13,12,12,0,3.0,3.0,1.0,8,0,0
231443,25,83,86,48000000.0,180000.0,178.0,67.0,85,75,43,78,76.0,94,93,90,78.0,81.0,89,82,64,76,85.0,83,58,68,51,76.0,54,36,77.0,81.0,75.0,80.0,42,30,33.0,6,6,14,10,13,0,5.0,5.0,3.0,2,1,3
231691,23,80,85,25500000.0,21000.0,196.0,90.0,13,6,13,54,9.0,48,45,60,71.0,53.0,14,13,12,51,10.0,51,73,40,70,9.0,20,11,4.0,56.0,16.0,61.0,20,14,12.0,83,77,68,77,86,1,3.0,1.0,2.0,8,3,0
232730,25,81,83,32500000.0,37000.0,184.0,76.0,75,72,53,83,66.0,82,68,85,77.0,81.0,85,76,68,80,83.0,61,67,74,57,67.0,52,43,79.0,84.0,77.0,80.0,47,47,40.0,6,10,11,6,11,1,4.0,3.0,2.0,8,0,0
238041,22,79,84,25000000.0,86000.0,169.0,67.0,70,50,58,76,59.0,84,85,84,74.0,89.0,78,50,48,59,74.0,65,86,83,72,62.0,77,77,58.0,60.0,46.0,70.0,73,81,81.0,9,9,12,8,8,0,3.0,3.0,1.0,6,2,1
192505,29,86,86,68000000.0,200000.0,191.0,94.0,73,88,87,78,79.0,72,86,59,86.0,52.0,82,78,66,70,78.0,87,74,67,95,75.0,71,27,86.0,75.0,88.0,82.0,30,41,30.0,8,15,14,7,10,0,4.0,3.0,4.0,7,1,3
218667,27,88,88,97500000.0,260000.0,173.0,64.0,85,79,51,89,78.0,84,65,94,87.0,92.0,92,85,67,77,91.0,79,51,93,54,78.0,77,65,83.0,85.0,68.0,90.0,66,73,58.0,9,10,14,12,9,0,3.0,4.0,2.0,0,0,0
222492,26,84,85,49500000.0,90000.0,183.0,80.0,82,80,72,82,84.0,89,89,87,82.0,81.0,86,84,83,70,85.0,86,64,70,66,80.0,63,34,81.0,81.0,71.0,82.0,36,32,35.0,8,12,9,9,14,0,2.0,4.0,3.0,8,0,3
230938,25,84,86,47500000.0,165000.0,183.0,88.0,66,73,68,83,60.0,77,79,70,81.0,77.0,78,61,54,75,84.0,84,72,93,86,78.0,84,84,74.0,76.0,88.0,84.0,85,84,78.0,9,11,12,12,10,1,4.0,3.0,3.0,0,0,1
231936,24,80,86,30000000.0,69000.0,185.0,77.0,55,22,74,80,21.0,70,72,63,80.0,55.0,72,45,20,79,76.0,50,79,76,76,25.0,78,83,39.0,69.0,24.0,80.0,82,82,80.0,8,11,12,5,6,1,4.0,2.0,1.0,2,2,0
235212,23,84,87,53500000.0,90000.0,181.0,73.0,84,75,68,81,74.0,91,93,82,81.0,78.0,79,77,74,73,82.0,80,79,92,72,73.0,75,78,78.0,77.0,60.0,72.0,75,76,76.0,10,8,14,6,8,1,4.0,4.0,2.0,1,2,0
236403,22,81,85,34000000.0,30000.0,192.0,82.0,68,45,82,78,33.0,74,84,54,82.0,55.0,74,59,30,76,78.0,65,82,76,81,54.0,78,79,68.0,73.0,33.0,82.0,82,83,77.0,13,8,7,8,8,0,3.0,2.0,2.0,2,2,1
238074,22,84,88,57000000.0,120000.0,178.0,87.0,88,69,75,83,67.0,79,83,75,83.0,88.0,83,83,76,78,82.0,83,75,83,85,69.0,77,79,78.0,82.0,62.0,84.0,81,84,80.0,8,12,7,13,11,1,3.0,3.0,2.0,2,2,2
245155,21,77,85,23500000.0,13000.0,177.0,70.0,59,75,52,76,68.0,91,85,85,72.0,92.0,80,64,48,73,81.0,78,77,77,75,67.0,68,59,77.0,75.0,64.0,76.0,60,66,46.0,6,12,7,7,10,0,3.0,4.0,1.0,8,0,1
251421,21,75,85,12500000.0,43000.0,181.0,71.0,72,76,58,67,68.0,87,89,88,65.0,66.0,78,64,43,63,74.0,70,40,78,52,67.0,48,23,68.0,71.0,67.0,70.0,41,42,53.0,14,7,13,5,13,1,4.0,3.0,1.0,1,1,0
256476,18,72,85,5500000.0,9000.0,182.0,73.0,61,72,65,74,52.0,83,79,71,65.0,68.0,81,43,50,50,76.0,70,59,60,63,65.0,33,21,74.0,68.0,64.0,63.0,23,22,20.0,9,6,6,7,7,0,3.0,3.0,1.0,2,1,1
258467,17,67,86,2500000.0,3000.0,165.0,64.0,66,53,25,65,55.0,79,72,86,66.0,84.0,71,53,56,64,70.0,56,51,67,41,51.0,40,28,61.0,64.0,60.0,60.0,40,31,30.0,14,11,9,12,11,0,3.0,3.0,1.0,8,1,1
258608,23,70,74,0.0,0.0,170.0,68.0,59,60,46,66,58.0,87,83,85,64.0,83.0,76,61,48,46,72.0,62,83,64,57,69.0,61,28,66.0,67.0,61.0,65.0,21,56,38.0,13,6,14,7,7,1,5.0,3.0,1.0,2,0,1
262242,17,62,84,1200000.0,500.0,176.0,70.0,58,48,52,69,56.0,71,65,80,57.0,82.0,64,58,58,66,64.0,60,64,51,40,51.0,56,51,55.0,66.0,55.0,62.0,55,58,57.0,7,10,13,11,13,1,3.0,3.0,1.0,8,0,1
265695,19,68,85,3100000.0,20000.0,176.0,69.0,70,58,49,72,69.0,77,75,79,48.0,73.0,79,75,73,66,80.0,66,59,67,34,72.0,33,19,44.0,50.0,69.0,48.0,28,31,29.0,15,8,11,15,14,0,4.0,4.0,1.0,2,1,0
267976,19,69,86,3600000.0,27000.0,173.0,63.0,67,58,41,74,46.0,76,72,76,64.0,81.0,65,73,74,70,73.0,56,55,72,48,67.0,44,36,62.0,71.0,62.0,66.0,39,48,46.0,15,10,15,10,9,1,4.0,4.0,1.0,8,0,0
269765,22,81,88,52500000.0,55000.0,185.0,77.0,81,73,64,79,64.0,90,88,79,75.0,79.0,83,84,62,74,80.0,76,67,82,72,74.0,68,74,77.0,80.0,72.0,82.0,71,73,69.0,14,9,15,14,14,1,3.0,3.0,1.0,0,0,0
